number,spam_label,reported_by_users,avg_call_frequency,avg_call_duration,no_of_unique_contacts,report_ratio,most_active_hour
7523641393,spam,328,55,20,6,2.05,4
9123891976,not_spam,0,2,106,75,0.04,16
7988288839,not_spam,0,6,254,46,0.02,21
8417594927,not_spam,0,7,501,72,0.03,13
6369666653,not_spam,1,3,351,77,0.04,20
7982720190,spam,58,53,35,10,1.01,0
9222437194,not_spam,2,6,133,35,0.01,11
8835001164,not_spam,2,5,393,85,0.02,10
7270029522,spam,312,32,17,4,1.94,3
9685151612,not_spam,2,2,330,41,0.01,22
8607570948,not_spam,0,2,418,52,0.04,22
9186468975,spam,305,21,50,9,3.32,5
6680126375,not_spam,0,4,446,88,0.02,20
8237180608,not_spam,2,3,477,22,0.02,14
7327068084,spam,291,24,54,11,2.99,6
7341404800,not_spam,1,3,499,58,0.03,19
7336554097,spam,296,27,58,5,2.6,1
7096053407,spam,481,28,10,12,2.14,3
9597552242,spam,380,62,26,3,3.69,1
9831363900,not_spam,0,7,316,70,0.01,21
7079167612,spam,190,29,33,12,1.9,6
7664648847,not_spam,0,6,315,40,0.05,21
8207202359,not_spam,0,8,217,69,0.05,14
9614159354,not_spam,2,1,237,95,0.01,18
8202478184,not_spam,2,3,529,94,0.0,9
8501619705,spam,275,42,19,9,2.09,4
7876523108,not_spam,1,3,139,19,0.03,20
7923484800,not_spam,1,7,61,49,0.02,22
7954052235,not_spam,0,6,333,48,0.03,10
6330931691,spam,276,97,7,7,4.64,1
8729143720,spam,358,75,9,2,1.9,3
6186254994,not_spam,1,4,448,36,0.0,9
9930341199,not_spam,1,6,301,21,0.02,18
6595869272,spam,63,70,27,6,4.58,4
9312645519,spam,168,45,34,3,4.59,4
9428298672,spam,243,61,5,8,2.84,2
6373924100,not_spam,2,10,167,34,0.01,19
6918550268,not_spam,0,5,333,66,0.05,17
6001543680,not_spam,2,10,574,27,0.04,13
6262723129,spam,481,28,10,12,2.14,3
9727542706,spam,394,55,32,12,2.75,3
6088042421,spam,320,75,16,13,4.18,6
7161675237,not_spam,2,7,428,35,0.04,16
7756559818,not_spam,2,3,151,27,0.01,8
9765856637,not_spam,2,1,317,44,0.05,10
7854343608,spam,303,70,60,12,4.42,5
9441371697,not_spam,2,8,345,51,0.02,17
9584975563,not_spam,0,6,151,39,0.05,21
7730234152,not_spam,1,6,570,62,0.01,13
7504888667,spam,165,39,8,4,3.28,1
6864662350,spam,203,26,6,2,2.65,1
9106970480,not_spam,1,3,276,68,0.04,12
9181275010,not_spam,2,3,531,65,0.04,11
7334197267,spam,393,97,35,12,2.78,3
6356567894,not_spam,1,7,429,75,0.04,16
8233458085,spam,358,75,9,2,1.9,3
6535942524,spam,212,96,36,7,3.56,5
6125917005,not_spam,1,4,463,41,0.0,22
8382682778,not_spam,2,3,151,27,0.01,8
8727104712,not_spam,1,3,519,70,0.02,10
8943563925,spam,82,23,42,6,3.99,0
7015242058,spam,309,65,6,13,3.09,0
7863340596,spam,112,48,13,6,1.7,4
9093855573,not_spam,0,10,522,65,0.01,11
7807466315,not_spam,2,3,376,27,0.02,14
9091972385,spam,418,65,43,9,4.07,6
9159055451,not_spam,2,5,145,98,0.0,16
8620277598,not_spam,1,3,63,47,0.04,15
6449589444,not_spam,2,6,123,49,0.01,10
8219489694,spam,263,78,8,3,2.78,6
6631635629,spam,353,94,48,6,1.31,5
8875722398,spam,396,30,25,6,2.13,3
9539873048,spam,140,66,16,15,3.01,6
8470705530,not_spam,0,5,151,63,0.05,8
7622508152,not_spam,1,8,218,46,0.04,8
9399393154,not_spam,2,2,213,57,0.02,8
9038564329,spam,79,89,42,6,2.4,3
6741173840,not_spam,2,5,556,90,0.02,17
9847206811,spam,56,79,32,4,2.38,6
7531977204,not_spam,2,7,275,78,0.01,18
6205350233,spam,247,60,34,14,1.8,2
8401955099,not_spam,1,7,495,16,0.02,10
6114819764,spam,373,72,54,4,2.85,2
6206633162,not_spam,1,9,343,26,0.04,21
7682532323,spam,125,25,12,7,2.59,2
6637739822,not_spam,2,1,166,95,0.04,12
7823223137,spam,235,64,32,3,3.59,0
6057568962,not_spam,1,8,162,39,0.02,11
9307040489,spam,473,49,15,13,1.29,5
7647647690,spam,286,56,47,2,2.52,2
7716233240,not_spam,1,5,244,41,0.02,20
6023801347,not_spam,2,1,577,40,0.05,13
8546914094,spam,441,52,46,4,2.68,5
7985005774,not_spam,0,5,531,69,0.03,14
9088489324,spam,178,58,29,2,1.36,4
9977108625,not_spam,1,3,375,55,0.05,11
6080192981,not_spam,2,5,415,62,0.0,16
8875043067,not_spam,0,4,419,77,0.04,14
9494575589,not_spam,0,4,331,56,0.01,18
6556141213,not_spam,0,6,141,16,0.01,16
6108302723,spam,194,67,36,9,3.26,1
7191508028,spam,236,76,20,15,4.44,2
8582664275,not_spam,2,2,515,100,0.04,18
7882901986,spam,480,85,9,7,4.46,2
6142627741,not_spam,0,7,254,72,0.01,10
7450276818,spam,72,74,49,13,4.84,3
6731270455,spam,197,20,31,6,2.64,2
7530997483,not_spam,1,2,445,27,0.04,11
9737446346,spam,444,25,11,9,3.6,6
9933580068,spam,89,22,38,13,2.95,0
7261263971,spam,196,60,28,15,1.18,2
7350612937,not_spam,1,2,503,23,0.0,11
9315455377,spam,230,87,57,11,1.1,2
6567396169,not_spam,1,5,349,91,0.02,12
9850863092,spam,481,68,28,8,3.72,4
7615425918,not_spam,0,7,425,79,0.02,13
6895672591,not_spam,2,8,97,73,0.04,16
6145520980,not_spam,0,10,267,57,0.05,21
9563635007,not_spam,2,6,241,73,0.02,10
9017586865,not_spam,1,6,514,100,0.01,18
7408081017,spam,396,30,25,6,2.13,3
6005151611,not_spam,0,5,130,43,0.04,20
6783792249,spam,336,86,25,3,2.71,4
7672504659,spam,248,50,57,4,3.88,4
7410422849,not_spam,1,7,278,30,0.03,15
6125344616,spam,243,39,25,13,1.02,3
9436072488,spam,147,38,48,2,3.36,1
9722715997,not_spam,2,10,523,55,0.04,20
7643447622,spam,311,98,50,5,2.06,3
9026819159,spam,291,24,54,11,2.99,6
8203538925,spam,331,35,48,4,1.6,2
8747371227,spam,418,65,43,9,4.07,6
6572057112,spam,384,55,9,7,3.74,3
6859555319,spam,251,71,51,14,3.89,4
9391387335,spam,305,97,22,11,3.13,5
7206688093,not_spam,0,8,598,44,0.0,12
9607956951,not_spam,1,1,143,87,0.03,8
9022615134,not_spam,0,5,381,100,0.03,15
7021596075,spam,373,20,20,9,4.98,3
6484995763,spam,223,26,21,15,1.44,3
6253245094,spam,481,22,7,10,4.19,3
6684734155,spam,416,34,43,6,1.81,5
6912613237,spam,164,68,26,8,2.56,0
9332917493,not_spam,1,9,535,60,0.04,13
9920392514,not_spam,0,5,381,100,0.03,15
6829897930,spam,396,30,25,6,2.13,3
7639960949,not_spam,2,7,407,75,0.01,18
7706554258,spam,254,63,34,10,3.86,6
8519259998,spam,133,74,7,15,2.53,6
8690081766,spam,298,52,45,12,1.67,5
8219778462,not_spam,1,8,352,62,0.05,12
6874313298,not_spam,2,7,341,49,0.03,19
7576925473,spam,430,91,40,11,1.24,5
6758261139,not_spam,2,9,315,85,0.04,22
7612372209,spam,101,98,53,12,1.66,1
9193140951,not_spam,0,4,186,10,0.02,20
9707015861,not_spam,1,8,372,37,0.01,20
8158801148,not_spam,0,3,385,44,0.01,13
7041696744,not_spam,0,4,419,77,0.04,14
6116990136,not_spam,2,8,64,65,0.03,16
9625843385,not_spam,0,6,254,46,0.02,21
6197682347,not_spam,2,4,473,100,0.0,13
6013357868,not_spam,1,7,61,49,0.02,22
6773268184,spam,68,97,13,4,1.72,3
9969224977,spam,480,52,34,14,2.58,0
9593095332,not_spam,1,2,534,50,0.01,9
8089033085,not_spam,2,5,598,74,0.02,16
7052729878,not_spam,2,4,453,66,0.04,18
7056085715,spam,101,98,53,12,1.66,1
6598579376,not_spam,0,10,310,54,0.04,17
9624271340,spam,298,52,45,12,1.67,5
7958812104,spam,132,84,41,6,4.54,4
8343826543,spam,232,91,18,9,1.77,1
8475514915,spam,317,22,31,8,1.03,4
8078487024,spam,409,97,57,7,3.75,2
7372025562,not_spam,0,8,525,100,0.0,10
7408042573,not_spam,0,8,183,76,0.0,8
6235758844,not_spam,1,3,278,24,0.05,8
8844451712,not_spam,0,2,578,85,0.01,20
6930683295,spam,392,55,5,11,2.88,4
6521421514,spam,420,50,27,10,4.49,2
6725029867,spam,157,68,54,13,2.02,4
9401599469,not_spam,1,1,565,85,0.03,18
9941522616,spam,418,65,43,9,4.07,6
6905594999,not_spam,2,3,151,27,0.01,8
6677375073,spam,132,84,41,6,4.54,4
7297908607,not_spam,1,1,279,52,0.02,13
9402662130,spam,298,52,45,12,1.67,5
6858570630,not_spam,0,6,224,27,0.01,14
9184868233,not_spam,0,1,260,32,0.04,11
7899855192,not_spam,0,10,539,87,0.03,12
9828192830,not_spam,1,1,293,100,0.03,10
8658861167,not_spam,2,8,284,37,0.04,12
9486114488,spam,312,32,17,4,1.94,3
7784254510,spam,481,22,7,10,4.19,3
6723107237,spam,238,60,47,10,4.75,2
7395618910,not_spam,2,4,504,53,0.05,13
6660069087,not_spam,2,2,263,82,0.01,18
8234778531,spam,83,64,5,10,3.77,4
8804004088,not_spam,1,2,252,53,0.01,12
6059743469,spam,317,46,19,4,2.89,4
9417774189,spam,294,85,17,6,4.5,0
8958352521,spam,243,61,5,8,2.84,2
6153113090,spam,257,50,20,8,3.53,6
7316668202,spam,272,98,24,12,1.22,4
6631299133,not_spam,2,9,147,59,0.05,11
8660570642,spam,106,99,59,4,4.51,4
6215779149,spam,496,53,26,10,4.82,5
9250973290,not_spam,1,1,143,87,0.03,8
6193946044,not_spam,0,1,240,28,0.0,13
8348822431,not_spam,0,4,419,77,0.04,14
6070745665,spam,162,53,21,12,1.53,1
7093409942,spam,131,74,33,3,4.3,6
8461028910,not_spam,1,7,228,33,0.02,20
8865507282,spam,122,65,42,14,3.97,4
9597488222,spam,387,88,58,15,2.21,5
7628875043,spam,373,68,9,14,3.97,0
8301964260,spam,115,97,15,9,4.23,2
7819973351,not_spam,0,5,442,13,0.01,10
9497569320,spam,159,96,36,15,2.57,4
8031458471,not_spam,2,5,394,34,0.02,21
9207365490,spam,181,94,54,2,1.42,6
9856357263,not_spam,2,1,577,40,0.05,13
9288947555,spam,238,35,40,7,2.57,0
7731502115,not_spam,2,9,520,36,0.05,12
6254711887,spam,354,44,58,12,4.21,5
8655547255,not_spam,1,3,306,51,0.01,12
9078176981,spam,450,81,17,3,1.36,4
6723961400,spam,416,34,43,6,1.81,5
7055433551,spam,150,59,49,6,4.27,1
8001944630,not_spam,0,5,205,34,0.04,14
9643450242,not_spam,2,1,414,100,0.05,10
7614571870,not_spam,0,6,141,16,0.01,16
9938758662,not_spam,1,4,441,28,0.02,10
6254702409,spam,367,37,28,3,2.56,4
9596136741,spam,326,97,10,9,4.91,0
8102812103,spam,214,70,49,11,1.22,6
7193401955,spam,356,95,56,7,3.21,6
8199002601,not_spam,0,1,450,76,0.02,9
6993782300,spam,145,20,58,9,4.74,2
9175855103,not_spam,1,8,345,23,0.02,20
7745264129,spam,346,25,20,2,3.42,5
9767788296,not_spam,1,1,143,87,0.03,8
6909160771,spam,178,68,58,12,4.11,1
7852936331,spam,483,65,43,11,2.84,4
9978153642,spam,317,69,38,10,3.48,6
6632003218,spam,181,94,54,2,1.42,6
6680212511,not_spam,1,7,61,49,0.02,22
7111492707,not_spam,0,2,578,85,0.01,20
9354974396,spam,300,33,47,7,3.39,1
6612940140,not_spam,2,10,574,27,0.04,13
9837826805,not_spam,2,3,130,35,0.02,18
7533388577,not_spam,1,6,398,89,0.05,20
7167912061,not_spam,1,9,124,12,0.03,16
7636405047,not_spam,2,10,523,55,0.04,20
7486035306,spam,77,45,6,14,3.24,2
9540604651,not_spam,2,5,460,64,0.02,10
6766583396,spam,313,97,52,11,4.15,1
9635861696,not_spam,2,5,453,67,0.0,21
6327870399,spam,172,67,35,14,4.87,6
8017850036,spam,369,62,32,2,3.42,2
7408547047,not_spam,0,10,229,44,0.04,9
7336234634,spam,477,98,28,6,2.89,5
8080568909,not_spam,1,10,531,60,0.01,12
9841612379,not_spam,2,2,515,100,0.04,18
8459610339,not_spam,1,3,126,92,0.0,21
8174197903,not_spam,2,10,161,15,0.02,10
8289219642,not_spam,2,3,357,24,0.02,19
9228491568,not_spam,2,6,123,49,0.01,10
8989578075,spam,198,36,38,6,1.99,3
6126916449,spam,359,21,60,6,4.82,6
6003742212,spam,199,49,14,4,4.08,0
9189951964,spam,60,32,56,15,2.01,4
8402278539,not_spam,2,3,314,80,0.01,10
6183765154,not_spam,0,5,151,63,0.05,8
6176610544,not_spam,2,4,504,94,0.03,8
7009459084,not_spam,1,8,331,80,0.02,18
9005529412,not_spam,2,9,308,84,0.0,17
6616528857,spam,394,55,32,12,2.75,3
9284913542,not_spam,0,10,310,54,0.04,17
8493523576,spam,197,50,30,6,1.27,0
8163094627,not_spam,0,10,237,52,0.05,11
7833577734,not_spam,2,9,520,36,0.05,12
6723687777,not_spam,0,4,517,62,0.05,20
9651981458,spam,183,25,16,14,1.3,3
6796316308,not_spam,2,6,403,88,0.04,13
6165454238,spam,311,98,50,5,2.06,3
9009564158,spam,252,79,39,4,1.54,3
8849510517,not_spam,2,9,384,60,0.01,10
9973261576,spam,302,34,13,8,4.68,3
6204892682,spam,88,25,31,8,4.61,2
9865776732,spam,129,66,44,4,3.95,5
6714902835,spam,272,98,24,12,1.22,4
6804131497,not_spam,1,6,270,97,0.03,19
7920684156,not_spam,1,4,323,86,0.02,18
9853790956,spam,118,70,49,12,3.52,4
7885417622,spam,243,29,11,13,2.62,3
7812671825,spam,258,34,28,3,2.88,1
7168237726,not_spam,0,10,117,68,0.01,14
9345285536,not_spam,1,7,331,75,0.01,19
8593535659,spam,311,98,50,5,2.06,3
6939789760,not_spam,0,2,122,13,0.04,17
7591926916,not_spam,0,10,233,100,0.04,11
7278951786,not_spam,0,10,117,68,0.01,14
7909493031,spam,492,63,49,2,3.21,1
9736916271,not_spam,0,7,466,78,0.03,19
8891781385,not_spam,1,10,428,14,0.03,22
8162389354,not_spam,1,4,244,13,0.05,14
9892739148,not_spam,0,6,508,24,0.05,21
6112201370,spam,300,89,8,15,2.55,0
7443805004,spam,300,33,47,7,3.39,1
8745622672,spam,175,85,37,13,1.67,2
7689928535,not_spam,2,3,531,65,0.04,11
9633775960,spam,291,24,54,11,2.99,6
6312988721,spam,263,80,58,10,4.88,4
8880490175,not_spam,2,1,317,44,0.05,10
7651936421,spam,373,20,20,9,4.98,3
9743792967,not_spam,1,5,513,98,0.03,16
9697795933,spam,258,64,6,4,3.17,4
8047740851,not_spam,1,9,451,83,0.0,15
9453881740,not_spam,1,3,139,19,0.03,20
7429916154,spam,496,53,26,10,4.82,5
9673238633,not_spam,1,2,252,53,0.01,12
7728335737,spam,365,77,35,5,1.34,1
9309831901,spam,441,79,32,10,1.2,6
7427071165,not_spam,2,2,302,61,0.03,20
6210558417,not_spam,0,10,103,46,0.04,16
7096480410,spam,249,59,43,6,1.84,2
9011405911,not_spam,2,9,319,34,0.02,19
6952848834,spam,128,61,59,4,1.63,0
9492054668,not_spam,2,8,492,99,0.02,19
7825807932,not_spam,0,7,316,70,0.01,21
7763858752,not_spam,1,2,498,77,0.03,11
6662441834,not_spam,0,10,522,65,0.01,11
6753065430,spam,408,30,46,12,3.96,1
8523858468,not_spam,1,6,199,84,0.04,9
8221589378,spam,451,31,24,3,3.63,6
8333389688,not_spam,2,8,171,45,0.04,14
6757045554,spam,302,34,13,8,4.68,3
8545809206,spam,354,44,58,12,4.21,5
7266465230,not_spam,2,2,87,90,0.01,22
7724999106,not_spam,2,8,108,61,0.02,20
7320761367,not_spam,0,3,578,66,0.03,22
9646007119,spam,350,26,58,7,1.85,3
7001577300,spam,133,40,45,9,3.21,6
9898043514,not_spam,1,4,347,49,0.03,15
6470179175,not_spam,2,3,135,67,0.01,11
8609823849,spam,387,88,58,15,2.21,5
8287133916,not_spam,2,5,480,62,0.02,15
6636255123,not_spam,1,5,214,37,0.04,13
8265568112,not_spam,2,9,308,84,0.0,17
9564472139,not_spam,2,3,376,27,0.02,14
7021388444,not_spam,0,4,269,97,0.04,8
7849552729,spam,318,59,15,6,1.84,5
6020790746,spam,106,99,59,4,4.51,4
7658538362,not_spam,1,3,78,58,0.04,9
8142915514,not_spam,1,7,458,98,0.02,8
9662935586,not_spam,0,10,233,100,0.04,11
8717364026,not_spam,2,7,428,35,0.04,16
8376700740,not_spam,1,8,408,78,0.02,14
6281330284,spam,349,23,25,5,3.85,1
7954767464,spam,471,29,43,9,1.61,6
6287464826,spam,148,34,52,7,2.9,1
7082717740,not_spam,2,4,353,10,0.04,17
8852104450,spam,202,38,40,13,3.79,1
8511515547,not_spam,1,5,396,93,0.04,21
8124607198,spam,365,77,35,5,1.34,1
8441664442,not_spam,1,3,428,69,0.0,17
7928408662,not_spam,2,3,566,68,0.04,11
7377343897,not_spam,1,2,90,50,0.05,15
6005768741,not_spam,1,1,96,83,0.03,9
7248265654,spam,155,65,14,14,4.66,2
9139503701,not_spam,1,5,244,41,0.02,20
9184999493,spam,384,55,9,7,3.74,3
6435387421,not_spam,2,9,308,84,0.0,17
6828885047,not_spam,1,4,441,28,0.02,10
8913089497,spam,474,68,39,11,1.66,6
8310120448,not_spam,2,10,436,86,0.02,9
8863797117,not_spam,2,4,257,61,0.03,22
6107472734,not_spam,1,7,538,35,0.03,9
7118267782,not_spam,1,7,226,61,0.0,18
8416040136,not_spam,2,1,131,56,0.03,21
7309801484,spam,173,69,51,6,1.69,1
7317524380,spam,471,29,43,9,1.61,6
7502763911,spam,266,20,49,15,2.69,5
6391660740,not_spam,1,3,288,86,0.04,22
7478654339,spam,426,21,46,9,2.5,3
7785836396,not_spam,2,5,480,62,0.02,15
9768508541,spam,407,88,58,15,4.18,0
8561474685,not_spam,1,8,464,10,0.04,14
6866660021,not_spam,2,1,186,24,0.05,20
7248867966,spam,89,41,42,15,1.79,2
7021187109,not_spam,0,4,146,48,0.03,17
7162832992,not_spam,2,9,308,84,0.0,17
6587554423,not_spam,1,2,90,50,0.05,15
6447409604,not_spam,1,10,190,81,0.0,9
6466642439,spam,467,62,24,10,2.8,5
9290721271,not_spam,2,10,523,55,0.04,20
9952713082,not_spam,0,5,449,36,0.01,13
9876752919,not_spam,1,10,190,81,0.0,9
7113926417,spam,373,68,9,14,3.97,0
6720116502,not_spam,0,10,349,65,0.03,12
8424421766,not_spam,0,3,479,57,0.05,21
7076645152,not_spam,1,8,331,80,0.02,18
8500465991,not_spam,2,3,407,83,0.03,20
7564704033,spam,480,86,38,11,4.13,0
7831283129,not_spam,2,2,515,100,0.04,18
9052479020,not_spam,2,1,247,77,0.02,9
7054425258,not_spam,2,8,573,49,0.05,15
9534110589,not_spam,2,9,418,91,0.03,11
6478929071,spam,207,53,25,6,4.7,4
7901903121,spam,498,88,39,7,1.71,4
9692292129,spam,347,31,6,9,1.39,4
7770941284,not_spam,1,2,484,29,0.02,15
7989072988,spam,112,48,13,6,1.7,4
6851328948,not_spam,0,3,544,91,0.03,17
7037944660,not_spam,0,1,168,57,0.02,15
6053815497,not_spam,2,10,345,86,0.01,14
7820948765,not_spam,2,7,587,24,0.04,9
8917428030,spam,426,65,52,11,3.42,2
9793169686,not_spam,0,7,199,87,0.05,17
9017639805,not_spam,1,7,429,75,0.04,16
8902548238,spam,251,71,51,14,3.89,4
8671031199,not_spam,2,1,275,39,0.01,13
8363255616,spam,442,52,14,9,1.14,1
8485123715,spam,211,41,23,4,1.12,0
8915969853,spam,482,89,58,5,3.85,4
6551803232,spam,173,98,27,3,1.02,3
8457310889,not_spam,1,4,441,28,0.02,10
9038132201,not_spam,0,7,425,79,0.02,13
8630945402,not_spam,2,9,319,34,0.02,19
7353717017,spam,254,63,34,10,3.86,6
6196342201,spam,380,98,49,13,4.28,5
7265693877,not_spam,2,3,600,48,0.02,13
8607841259,not_spam,1,8,331,80,0.02,18
8138225456,spam,258,57,53,2,3.45,4
7697074108,not_spam,0,2,561,66,0.0,10
9044462618,spam,473,49,15,13,1.29,5
6999016999,spam,217,33,58,13,4.96,4
6312854221,spam,418,92,56,5,1.04,2
9338555726,not_spam,1,5,195,25,0.04,21
7608356789,not_spam,1,1,335,52,0.0,9
9561948935,not_spam,1,6,545,32,0.05,15
9577029952,spam,258,40,58,5,1.49,6
6627366014,spam,283,65,52,14,3.97,0
6590286732,spam,355,22,14,6,4.91,5
9192487940,spam,335,55,25,10,2.73,3
9295752637,spam,498,88,39,7,1.71,4
7182833262,spam,312,32,17,4,1.94,3
9466954798,not_spam,2,9,503,78,0.04,20
8453951186,spam,460,94,54,7,4.23,2
7054440583,not_spam,0,5,314,60,0.05,14
7765803357,not_spam,1,2,252,53,0.01,12
9338167287,spam,473,49,15,13,1.29,5
6680853390,spam,319,43,38,5,1.68,1
6896151108,not_spam,2,5,429,67,0.04,15
6950821889,spam,282,50,17,12,3.71,4
9762090578,spam,407,88,58,15,4.18,0
6474381473,spam,180,34,20,11,4.78,6
9314260334,not_spam,1,3,554,74,0.02,12
6202225525,not_spam,0,6,189,98,0.05,21
8515060844,not_spam,0,6,333,48,0.03,10
9841527760,spam,109,99,45,4,4.69,1
7118230790,not_spam,1,3,427,59,0.0,8
7879561280,spam,266,20,49,15,2.69,5
6520113000,not_spam,0,10,346,21,0.04,8
6094526843,not_spam,0,10,478,79,0.05,12
7958415088,spam,381,98,27,3,1.78,4
9522263415,not_spam,1,10,574,69,0.04,8
9427793296,spam,184,37,51,2,4.83,1
8989803082,spam,450,81,17,3,1.36,4
7878809726,spam,389,87,39,10,4.59,6
7751193998,spam,298,52,45,12,1.67,5
6791924307,spam,138,88,25,2,3.73,1
9945079270,spam,411,63,27,4,4.03,4
9902544618,spam,373,69,17,2,3.11,2
7554674734,not_spam,1,7,228,33,0.02,20
6600861070,spam,132,84,41,6,4.54,4
6017502148,spam,243,29,11,13,2.62,3
6435772108,not_spam,2,1,186,24,0.05,20
6873813051,not_spam,1,3,431,84,0.02,20
7227036889,spam,388,72,41,13,4.07,1
6260108556,spam,156,78,48,11,4.36,0
6114564874,spam,444,25,11,9,3.6,6
6739471758,spam,111,89,26,14,3.84,2
7253835048,spam,352,62,47,12,2.66,1
9723580664,not_spam,2,10,248,89,0.04,21
8776674579,spam,217,33,58,13,4.96,4
7087971290,not_spam,2,5,453,67,0.0,21
7593225708,spam,266,20,49,15,2.69,5
9009410068,spam,232,91,18,9,1.77,1
8131782180,spam,232,91,18,9,1.77,1
8817356199,spam,465,72,20,11,3.33,1
7418517889,spam,276,78,12,8,4.93,0
9950515538,spam,421,70,15,11,3.94,0
7055744029,spam,133,40,45,9,3.21,6
8775569234,spam,57,40,54,6,3.13,3
6650732680,not_spam,0,5,160,24,0.05,16
7730652040,not_spam,2,7,407,75,0.01,18
7788463295,not_spam,1,9,385,16,0.02,13
9576661170,not_spam,1,8,464,10,0.04,14
8797277890,spam,317,69,38,10,3.48,6
9605201596,not_spam,2,4,473,100,0.0,13
7894050153,not_spam,2,8,436,47,0.04,22
9194925468,spam,336,86,25,3,2.71,4
6777780911,spam,71,29,25,7,3.02,4
7941070165,spam,326,97,10,9,4.91,0
8690788921,spam,342,73,15,8,4.7,0
9108811638,spam,497,72,22,6,3.49,6
6521566927,spam,97,100,57,13,4.86,5
8435994596,spam,317,22,31,8,1.03,4
9498208011,not_spam,2,4,353,10,0.04,17
9041504960,not_spam,1,3,139,19,0.03,20
7049553085,not_spam,1,7,556,89,0.01,12
6807420130,spam,369,62,32,2,3.42,2
9603598226,not_spam,2,9,418,91,0.03,11
6343875471,spam,471,29,43,9,1.61,6
9366856593,spam,179,39,25,2,2.21,0
9820851766,not_spam,0,2,330,53,0.04,13
8600461965,not_spam,0,4,197,14,0.01,14
6167681151,not_spam,2,8,149,27,0.03,18
8570061058,not_spam,1,2,252,53,0.01,12
9543845668,not_spam,1,7,484,96,0.02,8
9747034947,spam,480,85,9,7,4.46,2
6761766025,spam,319,43,38,5,1.68,1
7569963387,not_spam,1,4,244,13,0.05,14
9084424395,spam,355,51,12,4,4.74,6
8080254205,spam,480,86,38,11,4.13,0
9299009166,spam,67,97,46,11,2.83,3
9662836051,not_spam,2,1,166,95,0.04,12
7189052874,not_spam,0,10,310,54,0.04,17
8304499126,spam,404,55,38,15,3.93,6
7358535831,spam,465,72,20,11,3.33,1
6450917325,spam,453,67,33,5,2.55,1
9690968256,not_spam,2,6,235,80,0.01,17
8489307616,not_spam,2,6,420,64,0.01,22
7242123070,spam,307,51,7,6,1.75,2
8851173115,spam,224,78,21,5,2.36,5
7533495041,spam,302,71,52,8,3.09,6
6910786144,spam,390,65,10,8,4.37,6
6591547880,spam,230,36,53,6,4.87,3
8741996797,not_spam,1,10,357,88,0.01,20
6124155468,spam,78,39,53,4,1.12,6
9530686439,spam,122,65,42,14,3.97,4
7401495404,spam,369,62,32,2,3.42,2
6615655306,spam,275,50,38,10,4.98,5
9234549683,not_spam,1,5,503,29,0.02,17
9630049420,spam,355,22,14,6,4.91,5
9666460882,spam,396,25,20,8,1.83,4
8395396898,spam,238,35,40,7,2.57,0
6101755982,spam,423,51,18,7,2.0,2
9257760697,spam,190,85,13,9,2.51,0
9667563707,spam,352,62,47,12,2.66,1
6101504483,not_spam,2,7,428,35,0.04,16
7945776534,not_spam,2,1,131,56,0.03,21
8391088578,spam,270,54,15,2,2.12,6
9148978474,not_spam,2,6,417,85,0.0,19
6955283366,not_spam,0,6,124,41,0.04,21
7668865314,spam,453,67,33,5,2.55,1
6011169748,spam,350,26,58,7,1.85,3
7808677800,not_spam,1,4,382,12,0.01,10
8970282348,spam,60,72,21,6,4.98,4
6570880305,spam,497,72,22,6,3.49,6
8125632192,not_spam,1,7,238,33,0.01,11
7387042000,spam,89,22,38,13,2.95,0
7010648136,not_spam,2,3,529,94,0.0,9
8978477973,spam,439,76,21,13,1.15,4
8728599100,not_spam,1,5,198,16,0.04,14
9824027275,spam,353,94,48,6,1.31,5
9289989931,spam,305,97,22,11,3.13,5
7138176054,not_spam,1,2,503,23,0.0,11
9418872944,spam,367,74,59,6,2.88,1
6112024737,not_spam,0,5,593,56,0.0,17
6722533869,not_spam,2,3,422,83,0.02,12
9742445965,spam,384,70,39,2,4.17,6
8033151647,spam,489,54,54,14,4.22,5
7077929937,spam,352,32,7,9,3.3,5
6896367712,not_spam,0,4,527,86,0.02,16
7863965726,not_spam,1,5,411,28,0.0,11
7103905692,spam,168,40,60,7,2.37,6
6850745458,spam,78,39,53,4,1.12,6
7476528357,spam,440,51,10,8,1.46,3
6903030840,spam,88,25,31,8,4.61,2
8481190370,not_spam,0,9,507,82,0.02,22
6022759871,not_spam,1,5,77,88,0.01,18
6913964351,spam,341,56,36,13,4.91,4
7024851689,spam,409,23,27,13,4.0,4
8637348474,spam,490,27,45,3,3.51,4
6777265932,not_spam,2,6,235,80,0.01,17
8245360263,spam,402,57,37,11,3.4,5
6667008129,spam,376,24,35,15,2.81,0
6212126518,spam,129,84,58,5,4.4,5
7062457650,not_spam,2,2,208,31,0.03,17
7184152911,not_spam,2,3,256,64,0.01,19
6331376719,not_spam,0,6,150,14,0.04,8
7202826536,spam,238,60,47,10,4.75,2
6066466424,not_spam,0,8,183,76,0.0,8
6562925040,spam,333,100,60,15,1.69,3
7433770935,not_spam,1,1,96,83,0.03,9
6499188550,not_spam,0,4,527,86,0.02,16
9735102870,not_spam,1,4,448,36,0.0,9
6628589270,spam,164,33,49,3,1.32,4
9650936741,not_spam,0,6,151,39,0.05,21
7614377955,not_spam,0,2,334,24,0.0,22
7640388894,not_spam,1,2,310,42,0.01,16
8783144403,spam,82,23,42,6,3.99,0
